,MAN,WOMAN,associated_word
37,0.10959967225790024,0.10793105512857437,man
38,0.11984244734048843,0.10420923680067062,man
39,0.11221066862344742,0.11659110337495804,woman
40,0.11362318694591522,0.11394442617893219,woman
41,0.29519569873809814,0.30314356088638306,woman
42,0.14401035010814667,0.12016791105270386,man
43,0.19249433279037476,0.18675868213176727,man
44,0.17509129643440247,0.16580058634281158,man
45,0.055780503898859024,0.07741917669773102,woman
46,0.0780990719795227,0.0767262801527977,man
47,0.0780990719795227,0.0767262801527977,man
48,0.14446629583835602,0.12253653258085251,man
49,0.14446629583835602,0.12253653258085251,man
50,0.02205938659608364,0.02726287581026554,woman
51,0.2570253610610962,0.25621849298477173,man
52,0.2570253610610962,0.25621849298477173,man
53,0.07453946024179459,0.047855108976364136,man
54,0.11985243111848831,0.10981783270835876,man
55,0.11985243111848831,0.10981783270835876,man
56,0.166268453001976,0.15457479655742645,man
57,0.03998510539531708,0.05493133142590523,woman
58,0.12209532409906387,0.11558565497398376,man
59,0.12209532409906387,0.11558565497398376,man
60,0.25895753502845764,0.23387782275676727,man
61,0.25895753502845764,0.23387782275676727,man
62,0.09770739823579788,0.08886239677667618,man
63,0.13308373093605042,0.15749336779117584,woman
64,0.16978727281093597,0.15452471375465393,man
65,0.05828116089105606,0.04971422627568245,man
66,0.18057100474834442,0.1456792652606964,man
67,0.2582942247390747,0.23632913827896118,man
68,0.16077980399131775,0.13301196694374084,man
69,0.07532301545143127,0.05409947782754898,man
70,0.16077980399131775,0.13301196694374084,man
71,0.1480739861726761,0.11499229818582535,man
72,0.20149604976177216,0.19296856224536896,man
73,0.11495301872491837,0.09451929479837418,man
74,0.048996035009622574,0.037887826561927795,man
75,0.09831636399030685,0.10055837035179138,woman
76,0.19790920615196228,0.10362565517425537,man
77,0.1730717569589615,0.15939684212207794,man
78,0.25987815856933594,0.23216958343982697,man
79,0.15538464486598969,0.1673061102628708,woman
80,0.08733192086219788,0.08302787691354752,man
81,0.08733192086219788,0.08302787691354752,man
82,0.03759736195206642,0.06558513641357422,woman
83,0.18177419900894165,0.21221622824668884,woman
84,0.18177419900894165,0.21221622824668884,woman
85,0.1460786908864975,0.1281946748495102,man
86,0.1460786908864975,0.1281946748495102,man
87,0.05379750207066536,0.05431436002254486,woman
88,0.05379750207066536,0.05431436002254486,woman
89,0.11348205804824829,0.0859941691160202,man
90,0.16971775889396667,0.16711777448654175,man
91,0.15920448303222656,0.14987307786941528,man
92,0.05290408432483673,0.05277485027909279,man
93,0.05290408432483673,0.05277485027909279,man
94,0.04370681941509247,0.028146741911768913,man
95,0.04370681941509247,0.028146741911768913,man
96,0.1772206425666809,0.15938608348369598,man
97,0.1772206425666809,0.15938608348369598,man
98,0.20013213157653809,0.16723796725273132,man
99,0.20013213157653809,0.16723796725273132,man
100,0.15514270961284637,0.16094449162483215,woman
101,0.09370806068181992,0.08546533435583115,man
102,0.013495718128979206,0.000694478047080338,man
103,0.013495718128979206,0.000694478047080338,man
104,0.013495718128979206,0.000694478047080338,man
105,0.013495718128979206,0.000694478047080338,man
106,0.1826637238264084,0.18361300230026245,woman
107,0.1826637238264084,0.18361300230026245,woman
108,0.1826637238264084,0.18361300230026245,woman
109,0.01842597685754299,0.01051123347133398,man
110,0.23232629895210266,0.20542030036449432,man
111,0.013495718128979206,0.000694478047080338,man
112,0.22281083464622498,0.21531078219413757,man
113,0.22281083464622498,0.21531078219413757,man
114,0.06460748612880707,0.05879789590835571,man
115,0.22281083464622498,0.21531078219413757,man
116,0.22281083464622498,0.21531078219413757,man
117,0.07976701110601425,0.06693830341100693,man
118,-0.023017294704914093,-0.005999572109431028,woman
119,-0.023017294704914093,-0.005999572109431028,woman
120,0.1442030668258667,0.1254497617483139,man
121,0.1442030668258667,0.1254497617483139,man
122,0.11808112263679504,0.09281999617815018,man
123,0.1758449822664261,0.15969780087471008,man
124,-0.021589580923318863,-0.01684596948325634,woman
125,0.1758449822664261,0.15969780087471008,man
126,0.06775890290737152,0.06371158361434937,man
127,0.06758138537406921,0.051330454647541046,man
128,-0.015607321634888649,-0.03060246631503105,man
129,0.30217185616493225,0.27868878841400146,man
130,0.11058292537927628,0.08272995054721832,man
131,0.13610069453716278,0.11515900492668152,man
132,0.20226727426052094,0.1616635024547577,man
133,0.20226727426052094,0.1616635024547577,man
134,0.13596244156360626,0.15520349144935608,woman
135,0.13596244156360626,0.15520349144935608,woman
136,0.21757176518440247,0.19750936329364777,man
137,0.11720600724220276,0.11268367618322372,man
138,0.1688690185546875,0.1334366500377655,man
139,0.21052305400371552,0.186629056930542,man
140,0.07780589908361435,0.07917606085538864,woman
141,0.13780872523784637,0.12452578544616699,man
142,0.1594172865152359,0.14639180898666382,man
143,0.1594172865152359,0.14639180898666382,man
144,0.15479180216789246,0.13422633707523346,man
145,0.24063238501548767,0.2309805154800415,man
146,0.08284834027290344,0.05265155807137489,man
147,0.16732709109783173,0.160993754863739,man
148,0.18123476207256317,0.13785436749458313,man
149,0.18123476207256317,0.13785436749458313,man
150,0.18690846860408783,0.14524202048778534,man
151,0.14419454336166382,0.10685065388679504,man
152,0.2032041698694229,0.15413549542427063,man
153,0.2032041698694229,0.15413549542427063,man
154,0.20214872062206268,0.19258826971054077,man
155,0.20214872062206268,0.19258826971054077,man
156,0.0283060185611248,0.015890341252088547,man
157,0.061250075697898865,0.04872903972864151,man
158,0.03818589076399803,0.031172223389148712,man
159,0.0772676169872284,0.06710818409919739,man
160,0.061250075697898865,0.04872903972864151,man
161,0.21206051111221313,0.18902035057544708,man
162,0.15091267228126526,0.1417190283536911,man
163,0.15091267228126526,0.1417190283536911,man
164,0.06624508649110794,0.048895057290792465,man
165,0.13705061376094818,0.12348055839538574,man
166,0.054420191794633865,0.04928317293524742,man
167,0.054420191794633865,0.04928317293524742,man
168,0.07188000530004501,0.08323109894990921,woman
169,0.15992605686187744,0.10972339659929276,man
170,0.05701426789164543,0.03365803137421608,man
171,0.009922741912305355,0.019556351006031036,woman
172,0.21212877333164215,0.19461078941822052,man
173,0.09594305604696274,0.1002529039978981,woman
174,0.05701426789164543,0.03365803137421608,man
175,0.09594305604696274,0.1002529039978981,woman
176,0.06974847614765167,0.08491744101047516,woman
177,0.14509955048561096,0.14461417496204376,man
178,0.1620774269104004,0.212349072098732,woman
179,0.12742288410663605,0.09989770501852036,man
